 7.30, 7.82, 7.77
 8.00, 8.20, 7.90
 7.39, 7.52, 7.78
 7.22, 7.95, 7.19
 7.41, 7.58, 7.55
 6.07, 7.04, 6.32
 6.96, 7.23, 7.69
 7.07, 7.72, 7.26
 7.36, 7.09, 7.28
 7.23, 7.90, 8.15
 6.16, 7.38, 6.84
 7.68, 7.91, 8.12
 6.99, 7.83, 7.95
 8.09, 8.02, 7.49
 6.76, 7.45, 7.32
 7.08, 7.50, 7.14
 6.85, 6.96, 7.11
 8.19, 8.28, 7.88
 7.55, 7.64, 7.85
 6.20, 7.21, 7.40
 1.81, 4.14, 3.06
 4.54, 9.46, 7.73
 8.98, 3.04, 3.17
 3.80, 9.88, 6.90
 6.72, 4.83, 2.90
 4.43, 9.76, 6.95
 1.60, 2.30, 8.64
 9.28, 2.78, 8.93
 7.41, 5.91, 1.19
 9.50, 2.52, 0.34
 6.49, 6.03, 7.07
 8.81, 4.75, 4.76
 2.56, 1.79, 9.94
 8.14, 7.52, 7.22
 6.77, 2.25, 5.25
 6.64, 2.40, 3.44
 6.84, 5.32, 3.96
 6.21, 6.23, 2.82
 8.54, 5.49, 5.02
 0.97, 2.24, 3.02
 1.32, 0.75, 3.24
 4.58, 1.18, 8.84
 2.63, 6.43, 1.87
 1.79, 9.57, 8.96
 8.16, 2.11, 5.69
 1.79, 8.26, 1.34
 1.51, 8.34, 4.62
 0.35, 9.21, 3.67
 2.67, 2.62, 9.91
 2.95, 4.05, 9.72
 9.36, 0.54, 4.84
 6.95, 2.03, 0.53
 9.20, 2.31, 8.19
 3.10, 6.49, 7.26
 6.47, 2.93, 4.54
 3.33, 4.15, 2.88
 4.92, 3.53, 2.02
 8.57, 3.42, 2.64
 4.86, 0.99, 2.87
 6.45, 5.75, 8.14
 6.88, 6.80, 1.31
 6.42, 7.26, 7.50
 6.40, 6.93, 9.59
 5.07, 8.63, 9.56
 3.82, 9.22, 6.57
 9.55, 5.90, 0.51
 6.05, 8.75, 5.08
 5.07, 6.18, 8.09
 8.62, 3.38, 0.76
 1.84, 1.62, 5.93
 2.11, 1.93, 5.07
 8.08, 6.49, 8.20
 1.57, 1.17, 6.08
 9.15, 4.74, 1.16
 2.37, 3.17, 3.13
 8.21, 2.44, 5.40
 9.55, 3.33, 3.07
 3.23, 5.71, 0.53
 3.24, 4.86, 7.95
 2.14, 8.85, 6.28
 9.69, 6.59, 6.55
 1.58, 8.15, 1.45
 5.82, 0.60, 4.80
 5.70, 7.51, 5.41
 7.55, 9.74, 4.20
 9.03, 2.00, 5.28
 0.31, 5.29, 0.49
 2.74, 6.29, 8.62
 5.17, 9.68, 7.06
 3.73, 9.67, 0.38
 2.04, 5.08, 9.85
 6.60, 4.30, 0.42
 0.71, 1.69, 6.02
 9.21, 2.84, 8.06
 2.52, 5.83, 0.49
 2.14, 6.76, 7.14
 9.89, 0.13, 0.48
 5.40, 8.85, 8.16
 4.89, 9.84, 5.68
 9.41, 7.20, 0.19
 5.36, 4.54, 6.84
 6.94, 7.90, 8.73
 1.23, 9.51, 8.99
 5.29, 4.18, 4.30
 5.36, 5.22, 3.25
 5.68, 5.17, 3.18
 5.42, 5.68, 3.77
 5.79, 5.64, 3.60
 5.64, 6.02, 3.80
 5.91, 6.18, 3.08
 5.14, 6.26, 3.13
 5.14, 5.61, 3.72
 5.17, 6.32, 3.24
 5.72, 5.76, 3.68
 5.23, 6.35, 3.31
 5.25, 6.38, 3.88
 5.94, 6.00, 3.59
 5.00, 5.52, 3.12
 4.89, 7.58, 2.83
 4.79, 5.61, 3.11
 5.46, 5.87, 3.40
 5.07, 6.28, 3.29
 4.70, 5.65, 2.71
 5.61, 6.96, 4.30
 5.39, 4.22, 3.02
 5.48, 4.08, 2.71
 5.33, 7.23, 4.11
 5.68, 5.11, 3.23
 5.11, 5.44, 3.30
 5.53, 5.51, 3.86
 5.32, 5.18, 3.55
 5.37, 5.41, 3.62
 4.44, 5.87, 2.59
 3.86, 3.77, 7.40
 5.01, 3.90, 8.80
 4.71, 3.37, 7.89
 4.53, 3.76, 9.27
 4.10, 4.05, 8.87
 4.68, 3.57, 7.49
 4.56, 3.87, 8.62
 4.77, 4.32, 8.75
 4.18, 4.22, 8.37
 4.59, 3.64, 8.33
 4.01, 3.60, 7.55
 4.17, 3.43, 6.72
 4.66, 3.53, 8.60
 4.73, 3.81, 8.51
 5.14, 3.94, 8.92
 3.52, 3.59, 8.37
 4.54, 3.49, 7.20
 4.42, 3.94, 7.85
 4.90, 3.96, 9.25
 3.52, 3.52, 8.72
 4.95, 3.56, 7.78
 3.43, 4.21, 8.48
 4.85, 3.63, 7.87
 4.65, 3.50, 7.94
 4.16, 3.68, 8.68
 4.78, 3.29, 6.87
 3.49, 3.98, 8.44
 4.45, 3.75, 6.86
 4.02, 3.72, 8.25
 3.85, 3.74, 8.14
 3.48, 3.92, 8.62
 0.75, 7.05, 7.50
 0.60, 7.61, 7.13
 1.27, 7.31, 7.55
 0.80, 6.51, 6.65
 1.19, 6.85, 7.74
 0.76, 7.32, 7.34
 0.88, 8.38, 8.52
 1.98, 6.52, 8.53
 1.62, 5.90, 7.45
 0.49, 7.55, 8.37
 0.18, 6.47, 6.84
 1.04, 6.69, 7.46
 1.66, 5.36, 7.21
 0.48, 7.13, 7.40
 1.42, 6.32, 8.14
 0.99, 7.10, 7.63
 0.73, 6.31, 6.65
 1.11, 7.36, 7.57
 2.01, 5.62, 7.38
 1.06, 6.75, 7.76
 0.71, 6.68, 7.09
 0.98, 7.92, 7.99
 0.56, 6.30, 6.61
 1.98, 5.31, 7.50
 1.84, 6.59, 8.48
 1.06, 6.80, 7.61
 0.90, 7.48, 8.24
 1.17, 6.64, 6.99
 0.52, 7.00, 7.30
 0.74, 6.75, 6.92
 1.54, 6.93, 7.81
 1.49, 7.00, 7.95
 0.88, 7.17, 7.41
 0.76, 7.22, 7.56
 0.06, 7.92, 7.70
 2.89, 3.21, 4.43
 3.04, 2.56, 4.24
 3.63, 1.07, 3.94
 2.74, 2.77, 4.69
 3.53, 1.84, 4.06
 3.63, 2.29, 4.24
 3.23, 2.82, 4.48
 3.28, 2.41, 4.82
 3.54, 1.64, 4.16
 3.51, 1.78, 4.52
 3.06, 3.22, 4.61
 3.78, 2.67, 4.92
 3.95, 1.72, 4.93
 3.13, 1.58, 4.50
 2.89, 2.43, 4.27
 3.08, 2.45, 4.45
 3.63, 2.09, 4.80
 2.71, 2.35, 3.81
 3.41, 2.84, 5.17
 3.49, 2.03, 5.26
 3.32, 1.99, 4.30
 3.03, 3.11, 4.69
 3.00, 2.54, 3.92
 3.95, 1.39, 4.75
 3.36, 2.51, 5.01
 3.11, 2.36, 4.32
 3.53, 1.69, 4.61
 3.21, 3.04, 5.04
 2.96, 3.16, 4.61
 3.56, 3.26, 5.45
 2.29, 3.54, 4.48
 3.89, 2.26, 4.95
 3.07, 2.51, 4.43
 2.92, 2.42, 4.17
 2.99, 3.01, 4.35
 3.35, 2.75, 5.50
 3.39, 2.01, 4.64
 8.36, 1.41, 4.25
 8.40, 1.45, 2.95
 8.71, 1.31, 4.01
 8.41, 1.55, 3.17
 8.46, 1.76, 3.82
 8.66, 1.30, 4.07
 8.57, 1.70, 4.25
 8.94, 2.03, 4.25
 9.05, 1.34, 4.11
 8.58, 1.47, 3.45
 8.69, 1.53, 4.75
 8.60, 1.55, 2.84
 8.92, 0.76, 5.30
 8.81, 1.50, 3.37
 8.92, 2.08, 4.44
 8.68, 1.45, 4.47
 8.39, 1.54, 3.45
 8.14, 1.71, 3.65
 8.28, 1.44, 4.72
 8.31, 0.97, 5.49
 8.68, 1.98, 3.84
 8.70, 1.65, 3.94
 9.38, 1.46, 3.38
 8.80, 1.39, 4.22
 8.99, 1.82, 3.48
 8.89, 1.55, 3.93
 9.13, 1.42, 3.83
 8.08, 1.33, 4.78
 9.35, 1.92, 2.84
 8.94, 2.03, 1.61
 8.85, 1.84, 2.64
 8.83, 1.30, 3.38
 9.34, 1.73, 3.48
 7.65, 1.68, 4.55
 8.36, 1.81, 3.39
 8.16, 1.81, 4.14
 8.52, 1.37, 3.41
 8.10, 1.13, 4.29
 7.18, 7.57, 7.69
 6.60, 7.10, 7.82
 7.09, 7.74, 7.68
 6.74, 7.55, 7.31
 6.75, 7.23, 7.63
 8.51, 8.23, 7.55
 6.87, 7.26, 7.38
 7.19, 7.30, 8.52
 7.86, 8.18, 7.63
 8.07, 8.14, 8.20
 7.91, 7.75, 7.40
 6.83, 7.36, 7.98
 7.46, 7.25, 7.78
 7.49, 7.84, 8.25
 6.94, 7.50, 7.67
 7.71, 7.86, 7.71
 6.20, 7.42, 8.42
 8.21, 8.19, 7.46
 6.57, 7.59, 8.76
 7.23, 7.68, 8.64
 8.79, 8.85, 7.31
 6.87, 7.40, 7.23
 7.68, 7.70, 7.61
 7.15, 7.78, 8.12
 8.25, 8.19, 8.55
 7.67, 7.67, 7.80
 8.28, 8.79, 7.78
 7.12, 7.41, 7.60
 8.09, 7.86, 6.98
 8.59, 8.33, 8.06
 6.40, 7.11, 7.00
 7.74, 7.74, 7.60
 7.28, 7.09, 6.34
 6.50, 6.98, 7.28
 7.71, 7.83, 7.29
 8.29, 8.17, 8.01
 7.58, 8.34, 7.73
 8.93, 8.31, 7.71
 7.10, 7.83, 7.50
 6.52, 7.27, 7.32
 7.37, 7.55, 7.72
 7.33, 7.58, 7.63
 7.79, 7.89, 7.72
 7.87, 0.29, 5.50
 3.55, 2.54, 8.80
 7.82, 0.93, 6.88
 4.83, 5.15, 3.69
 2.46, 1.28, 9.75
 0.10, 1.91, 6.62
 4.35, 2.18, 1.19
 9.06, 4.07, 6.61
 3.90, 9.54, 7.11
 6.19, 5.58, 3.62
 3.34, 4.27, 8.48
 6.99, 6.58, 3.00
 8.52, 9.22, 9.34
 3.87, 5.32, 1.77
 8.57, 3.90, 7.56
 4.60, 1.12, 9.05
 1.96, 4.29, 2.32
 8.27, 4.07, 2.10
 3.09, 3.24, 1.04
 9.04, 9.64, 4.81
 1.35, 6.61, 1.50
 5.97, 2.26, 9.11
 3.43, 4.05, 4.94
 5.34, 0.94, 2.65
 5.01, 4.42, 0.24
 2.61, 8.82, 1.12
 8.23, 3.98, 6.15
 6.20, 3.66, 5.09
 7.46, 2.04, 6.65
 7.04, 7.42, 6.03
 0.20, 1.11, 7.15
 2.89, 4.92, 9.03
 4.32, 1.17, 1.01
 1.16, 3.51, 5.41
 6.84, 7.07, 1.58
 8.74, 1.73, 5.38
 1.51, 2.57, 7.54
 1.02, 4.64, 4.15
 3.60, 2.60, 0.47
 8.40, 4.01, 2.61
 6.64, 1.77, 0.20
 7.97, 4.01, 1.73
 0.17, 4.95, 3.83
 8.97, 7.73, 7.68
 2.29, 6.38, 8.39
 1.29, 2.61, 5.27
 9.08, 9.41, 5.34
 6.53, 4.11, 1.50
 6.84, 9.14, 9.02
 0.33, 4.25, 7.25
 6.79, 4.22, 9.14
 3.57, 1.68, 3.21
 3.98, 0.27, 8.63
 4.61, 5.05, 3.42
 4.04, 3.62, 6.90
 6.92, 4.89, 2.97
 8.33, 0.63, 8.94
 2.90, 3.55, 8.21
 6.19, 9.91, 6.63
 4.87, 4.21, 2.29
 4.65, 7.70, 7.10
 7.50, 7.25, 7.54
 0.10, 8.29, 5.58
 7.88, 7.54, 5.31
 6.22, 4.14, 9.78
 9.82, 8.82, 3.51
 2.92, 8.41, 5.30
 7.18, 4.90, 1.94
 4.43, 7.79, 0.92
 2.78, 0.16, 0.18
 5.82, 1.47, 1.80
 8.87, 5.17, 4.08
 3.50, 5.40, 4.54
 6.38, 1.14, 3.27
 4.07, 0.68, 4.92
 6.55, 2.78, 5.16
 1.23, 8.68, 0.31
 4.90, 5.36, 1.78
 4.33, 9.59, 5.73
 8.35, 1.44, 4.76
 9.55, 1.02, 9.65
 5.40, 1.84, 2.15
 4.93, 5.20, 3.51
 3.37, 8.90, 4.56
 5.13, 4.80, 3.18
 5.90, 5.81, 3.61
 5.44, 6.39, 2.81
 5.14, 6.19, 3.49
 5.35, 5.97, 3.08
 5.09, 5.87, 2.85
 6.56, 3.96, 3.44
 5.79, 4.99, 3.42
 5.51, 5.26, 3.88
 5.35, 6.17, 3.79
 5.63, 5.83, 3.76
 5.86, 5.97, 3.71
 5.55, 5.13, 4.02
 5.23, 5.88, 3.85
 5.79, 6.11, 3.79
 5.97, 5.68, 3.76
 5.55, 5.86, 3.18
 5.15, 6.35, 3.44
 5.43, 7.26, 3.95
 5.47, 5.48, 2.61
 4.86, 5.58, 2.65
 5.64, 6.19, 4.07
 5.02, 5.97, 2.93
 5.12, 4.81, 3.13
 5.36, 5.52, 2.97
 5.63, 4.88, 3.31
 5.63, 6.84, 4.16
 5.92, 4.22, 4.03
 6.07, 5.14, 3.61
 5.34, 3.07, 7.25
 4.54, 4.00, 9.08
 4.53, 4.14, 8.80
 4.42, 3.62, 8.05
 4.47, 4.02, 8.68
 4.59, 4.30, 8.92
 4.65, 4.06, 8.50
 4.77, 3.83, 8.03
 4.87, 4.34, 8.56
 4.23, 3.95, 8.21
 4.35, 3.96, 8.06
 5.14, 3.37, 7.27
 4.18, 3.48, 9.14
 4.97, 3.73, 7.92
 4.66, 4.18, 7.81
 4.01, 4.36, 8.85
 5.19, 3.84, 7.39
 4.47, 3.78, 8.05
 3.89, 3.63, 7.63
 4.42, 3.23, 7.46
 4.87, 4.46, 9.29
 4.91, 3.52, 7.95
 4.71, 4.03, 8.58
 4.95, 3.56, 7.63
 3.66, 4.11, 8.43
 4.15, 3.91, 8.17
 4.27, 3.81, 8.75
 4.24, 3.93, 9.07
 4.71, 3.87, 7.31
 4.70, 3.88, 7.81
 5.14, 3.71, 7.52
 0.71, 7.14, 7.39
 0.32, 7.87, 7.56
-0.15, 8.49, 7.08
 0.37, 7.22, 7.30
 0.57, 8.12, 7.44
 0.49, 7.52, 7.31
 0.69, 7.82, 8.00
 0.37, 7.21, 7.15
 1.55, 6.16, 7.08
 1.35, 6.73, 7.57
 0.70, 7.37, 7.27
 1.27, 6.37, 7.40
 1.33, 5.94, 7.31
 1.43, 6.20, 7.86
 1.55, 6.50, 7.17
 1.32, 7.47, 7.25
 1.56, 6.25, 6.93
 1.76, 5.25, 7.37
 0.67, 7.09, 7.59
 0.64, 7.71, 7.71
 0.75, 7.29, 7.68
 0.23, 7.70, 7.51
 0.72, 6.70, 6.96
 1.08, 6.25, 6.57
 1.54, 6.11, 7.06
 0.35, 6.89, 6.94
 1.31, 6.86, 6.96
 0.83, 7.33, 7.54
 0.64, 6.67, 7.70
 1.20, 6.86, 7.03
 0.70, 7.75, 7.86
 1.85, 5.86, 7.62
-0.12, 7.39, 6.54
 0.80, 6.07, 6.47
 3.53, 1.58, 4.71
 3.96, 1.82, 4.31
 4.12, 1.04, 4.36
 3.25, 2.48, 4.34
 3.05, 3.52, 4.94
 3.01, 2.27, 4.07
 3.33, 2.28, 4.77
 3.14, 2.66, 4.57
 2.56, 2.51, 4.22
 2.34, 2.61, 4.14
 3.79, 1.90, 4.84
 3.99, 2.34, 5.60
 3.79, 2.48, 5.07
 2.68, 2.89, 4.82
 3.71, 1.71, 3.93
 2.31, 3.92, 5.03
 3.04, 3.19, 4.60
 2.60, 3.79, 4.76
 3.03, 2.09, 5.00
 2.60, 2.79, 4.25
 3.69, 1.14, 3.72
 3.63, 1.68, 4.42
 2.83, 2.42, 4.33
 2.91, 2.92, 5.37
 3.89, 2.07, 4.52
 2.80, 2.12, 4.48
 3.28, 2.26, 4.48
 3.23, 2.54, 4.43
 2.12, 3.07, 4.71
 3.46, 1.59, 4.55
 2.52, 4.45, 5.62
 3.30, 1.38, 3.87
 2.98, 2.48, 4.79
 2.67, 2.58, 4.52
 3.41, 1.81, 4.35
 3.24, 2.45, 4.53
 3.15, 2.52, 4.75
 3.03, 2.36, 4.67
 9.31, 2.05, 2.82
 8.58, 1.98, 3.31
 8.25, 0.86, 4.97
 9.11, 1.93, 3.07
 8.37, 1.56, 4.19
 7.99, 1.22, 5.06
 7.46, 1.12, 3.99
 8.04, 1.66, 3.86
 8.93, 1.35, 4.16
 9.13, 1.47, 3.46
 8.58, 1.62, 4.16
 9.04, 1.85, 4.01
 9.41, 1.67, 4.38
 9.23, 1.36, 4.15
 9.34, 2.06, 2.76
 8.32, 1.83, 3.10
 8.69, 1.67, 4.23
 8.50, 1.32, 4.77
 8.82, 1.21, 4.90
 9.38, 1.75, 3.63
 9.04, 1.46, 3.01
 8.88, 1.04, 4.88
 8.55, 1.38, 4.58
 9.50, 2.17, 2.42
 8.61, 1.16, 5.08
 8.81, 1.73, 4.49
 9.28, 2.23, 3.24
 8.45, 1.41, 4.16
 9.25, 1.77, 3.45
 9.77, 2.29, 3.31
 9.22, 1.88, 3.32
 8.71, 1.18, 3.39
 8.51, 1.48, 3.84
 9.25, 2.48, 2.05
 9.01, 1.33, 4.56
 7.94, 1.31, 4.81
 8.72, 1.31, 3.16
 9.16, 1.63, 2.94
 8.14, 8.09, 7.36
 6.77, 7.56, 8.19
 8.45, 8.12, 7.49
 7.44, 7.47, 7.23
 6.79, 7.00, 8.16
 8.95, 8.71, 7.52
 6.79, 6.83, 7.06
 6.70, 7.20, 7.90
 8.30, 8.03, 7.22
 7.57, 7.24, 7.62
 7.00, 6.90, 7.78
 7.57, 7.75, 7.72
 6.83, 6.81, 7.90
 6.74, 7.13, 7.41
 6.53, 7.13, 8.35
 7.19, 7.23, 7.11
 8.77, 8.15, 8.37
 7.20, 7.80, 7.14
 8.65, 8.04, 6.87
 6.97, 7.04, 7.49
 7.94, 8.08, 7.55
 5.52, 6.69, 8.12
 7.98, 8.19, 8.46
 6.44, 7.49, 8.69
 6.07, 7.32, 7.45
 7.11, 7.43, 8.14
 6.92, 7.49, 7.22
 8.07, 8.10, 7.27
 7.18, 7.37, 7.54
 7.80, 8.30, 7.69
 7.72, 7.77, 8.10
 6.49, 7.44, 7.68
 7.57, 7.38, 7.02
 6.91, 7.26, 7.87
 7.13, 7.45, 8.34
 6.89, 7.88, 7.38
 7.65, 7.65, 8.58
 7.16, 7.55, 7.41
 7.42, 7.82, 7.20
 6.91, 7.67, 8.68
 7.54, 7.75, 7.11
 8.22, 7.99, 7.54
 8.90, 7.78, 1.35
 5.33, 5.70, 7.24
 7.45, 7.20, 2.97
 4.10, 0.91, 8.76
 8.13, 5.40, 1.40
 8.73, 8.74, 6.85
 5.27, 1.74, 0.25
 4.57, 9.76, 2.20
 2.95, 9.32, 9.88
 3.08, 3.22, 9.09
 9.28, 7.90, 8.06
 4.15, 1.58, 4.39
 5.64, 1.72, 4.97
 2.79, 3.08, 3.85
 4.89, 0.15, 1.04
 7.17, 5.57, 7.00
 5.89, 7.84, 2.89
 2.45, 4.39, 7.04
 0.67, 9.18, 0.30
 8.12, 5.98, 1.92
 4.12, 0.99, 7.82
 3.79, 5.19, 4.32
 0.10, 9.82, 5.63
 5.49, 4.60, 1.70
 1.18, 8.95, 6.68
 8.57, 3.32, 0.81
 6.90, 9.08, 8.00
 8.76, 4.27, 9.58
 6.54, 5.26, 5.69
 1.10, 7.49, 3.29
 3.31, 1.45, 9.29
 2.14, 6.42, 4.79
 3.00, 7.87, 0.48
 0.17, 0.54, 7.04
 9.86, 7.23, 1.95
 1.91, 9.75, 5.20
 2.90, 8.46, 6.98
 9.09, 4.03, 1.53
 6.92, 3.64, 5.38
 2.50, 6.79, 9.06
 7.17, 1.00, 1.40
 5.23, 8.42, 0.82
 0.79, 3.05, 2.34
 1.26, 1.47, 3.08
 7.31, 4.49, 4.81
 0.34, 2.47, 3.58
 1.57, 9.14, 8.02
 3.56, 2.83, 1.24
 7.72, 1.66, 8.17
 8.76, 9.65, 1.70
 9.70, 5.50, 4.64
 8.31, 8.94, 6.62
 4.63, 9.52, 4.69
 4.75, 9.34, 3.32
 8.53, 4.78, 0.90
 7.17, 0.54, 4.98
 5.58, 7.14, 9.30
 2.94, 8.36, 5.17
 2.26, 3.97, 6.86
 2.22, 0.82, 6.58
 6.10, 4.70, 0.92
 7.31, 0.29, 5.01
 1.47, 4.81, 1.75
 6.57, 3.29, 9.38
 2.87, 3.46, 6.78
 8.53, 4.15, 0.92
 4.19, 2.19, 1.99
 8.40, 5.39, 5.36
 6.50, 9.10, 2.51
 8.73, 2.92, 7.35
 3.75, 5.57, 6.92
 3.92, 2.71, 0.17
 0.50, 0.91, 6.21
 1.15, 7.78, 0.81
 9.65, 9.88, 8.64
 9.02, 0.35, 0.77
 8.85, 0.51, 2.66
 3.56, 2.01, 3.68
 1.27, 6.21, 2.75
 8.90, 7.54, 4.29
 2.34, 2.85, 8.47
 8.27, 5.39, 0.97
 6.08, 8.17, 5.39
 4.63, 0.63, 9.15
 4.63, 1.80, 4.10
 5.14, 6.87, 3.73
 4.96, 6.71, 2.90
 5.17, 6.22, 2.24
 4.97, 5.14, 2.14
 5.78, 5.27, 3.75
 5.67, 5.14, 3.71
 5.92, 5.08, 4.07
 5.57, 5.62, 3.36
 6.21, 5.02, 3.83
 4.45, 6.54, 2.39
 5.29, 5.59, 2.53
 5.91, 5.66, 4.33
 5.23, 4.98, 2.97
 5.57, 5.96, 3.38
 5.56, 5.72, 3.55
 5.26, 5.93, 3.76
 5.09, 5.74, 3.44
 5.67, 4.25, 3.67
 5.35, 6.13, 3.02
 5.31, 5.94, 3.74
 5.59, 6.59, 3.13
 5.35, 5.29, 2.64
 4.91, 5.55, 3.39
 5.28, 5.75, 2.82
 5.69, 5.18, 3.32
 4.65, 7.50, 3.14
 5.83, 5.61, 3.16
 5.22, 4.74, 3.11
 5.13, 6.20, 3.33
 3.79, 3.96, 7.79
 5.17, 3.80, 7.19
 3.77, 3.66, 7.91
 4.67, 4.16, 7.79
 4.79, 3.46, 9.00
 4.29, 4.39, 8.66
 4.90, 3.44, 7.11
 4.39, 4.36, 9.05
 5.20, 3.55, 7.83
 4.36, 3.51, 8.54
 3.86, 3.96, 8.52
 4.77, 3.65, 7.04
 4.95, 3.64, 8.62
